user_id,true_ideal_pmv,personalized_t_low,personalized_t_high,cost_personalized,cvi_personalized,carbon_personalized_kg,energy_personalized_kWh,cost_baseline,cvi_baseline,carbon_baseline_kg,energy_baseline_kWh,T_in_personalized,T_in_baseline
Class_I_4448,0.01,26.095920212881847,27.43403215975066,47.37186198332087,1.0548970273300462,15.073683252165116,30.730938907318098,71.14825169589776,16.931833125002676,21.96316088712868,44.85365066840825,"[29.0, 28.287949664660772, 27.635011682170596, 27.12221612762164, 26.73975513981219, 26.800764341192753, 26.42480154662998, 26.5210993412155, 26.596307727731148, 26.426622297908345, 26.21440612046746, 26.515908382662303, 26.851476781269994, 27.240539921356742, 27.434030526026415, 27.17813090290977, 27.02680865741529, 26.83970112333564, 26.829668785432347, 27.033058223119504, 27.22652821694151, 27.43403172686465, 27.42561588769678, 26.98326371366656, 27.149527736836813]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_I_4474,0.86,27.699992778075295,29.021488383825012,30.832972795010875,0.0,8.927269140263729,18.213880004356223,71.14825169589776,50.05827508325538,21.96316088712868,44.85365066840825,"[29.0, 28.830557830268454, 28.675680080435544, 28.484465963211353, 28.271516898786114, 28.055739663630643, 27.85049180217564, 27.77780601838774, 27.73792750740527, 27.699993894353376, 27.77608264909081, 27.897231086969935, 28.061241621312128, 28.290409130755418, 28.484014721127895, 28.64379276764724, 28.844548922426743, 28.947727048103086, 29.02148782950287, 28.950216586196518, 28.882421282401705, 28.84231768229803, 28.779784670141904, 28.691039083676685, 28.606621670536384]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_I_4485,-0.41,23.926341724975686,25.826637642696944,70.53845757676396,5.981487025762171,22.025437974536207,44.93176389105466,71.14825169589776,6.300904950493102,21.96316088712868,44.85365066840825,"[29.0, 28.28795103996019, 27.635014031563554, 26.989535517129642, 26.375536966545972, 25.826637684047533, 25.733032606693722, 25.780078005389136, 25.339441270003306, 24.920148345703936, 24.629913085192857, 25.03886216856738, 25.220596240564873, 25.392080729321528, 25.548722301321618, 25.41905824909551, 25.285277186318805, 25.0641134925017, 24.828949837153463, 25.12991424891329, 25.41620027399666, 25.71290948473824, 25.826634448689465, 25.3835680066226, 25.149904718048163]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_I_4497,-0.47,24.744068372190135,26.095920212881847,63.76104645890363,4.904350320399281,19.594921598952343,39.97796339853059,71.14825169589776,5.200716182801724,21.96316088712868,44.85365066840825,"[29.0, 28.28795019171517, 27.635012554029455, 26.98953354702808, 26.375534879153964, 26.09549194309048, 25.575970905940498, 25.752925482847843, 25.66752269530702, 25.29788835249766, 24.930101418640433, 25.12270904927115, 25.412636479481222, 25.690276696198346, 25.93460303885649, 25.67487584836893, 25.60858586654801, 25.67127143917864, 25.517413217165718, 25.661021363423465, 25.481072025454363, 25.77461856680672, 26.029463336931137, 25.969454564920575, 26.095919481747988]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_II_259,0.46,26.095920212881847,27.43403215975066,47.37186198332087,1.0548970273300462,15.073683252165116,30.730938907318098,71.14825169589776,16.931833125002676,21.96316088712868,44.85365066840825,"[29.0, 28.287949664660772, 27.635011682170596, 27.12221612762164, 26.73975513981219, 26.800764341192753, 26.42480154662998, 26.5210993412155, 26.596307727731148, 26.426622297908345, 26.21440612046746, 26.515908382662303, 26.851476781269994, 27.240539921356742, 27.434030526026415, 27.17813090290977, 27.02680865741529, 26.83970112333564, 26.829668785432347, 27.033058223119504, 27.22652821694151, 27.43403172686465, 27.42561588769678, 26.98326371366656, 27.149527736836813]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_II_440,-0.06,25.015539309507755,26.90044917461806,54.81773503141839,2.278088516189719,16.670924975621006,33.98722899045829,71.14825169589776,3.4638195497827162,21.96316088712868,44.85365066840825,"[29.0, 28.287950359852026, 27.635012647663487, 27.056473032528388, 26.90044692281743, 26.758368970608878, 26.51445304972648, 26.484546441738484, 26.207538274665758, 25.89389891153012, 25.65956392174443, 25.634338176214623, 25.947791664374588, 26.284940418990356, 26.516927826719034, 26.580823267934463, 26.647869401262433, 26.553827627678864, 26.430625211767822, 26.52479212689653, 26.681305977046755, 26.854571844917576, 26.90044759898796, 26.682098602536815, 26.801678149378166]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_II_458,-0.4,24.472045091322407,26.095920212881847,66.06020407962663,4.904380063645682,19.783930146219703,40.357936935137374,71.14825169589776,4.928692901933996,21.96316088712868,44.85365066840825,"[29.0, 28.287954725463962, 27.63502007783117, 26.98954250667636, 26.375543605201575, 25.974179191628043, 26.0957978678821, 25.952969665687565, 25.610460630062914, 25.167443433401417, 24.803598848623384, 25.215326850027125, 25.352014906344774, 25.67978525887816, 25.75173055233019, 25.57755046108253, 25.58172560867187, 25.374089184127676, 25.119970496403795, 25.323936989172733, 25.500282512661265, 25.368620486476566, 25.64326606989026, 25.87524991170025, 26.095919771425482]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_II_488,-1.09,21.791564489162344,25.556823977851916,76.1171762156273,7.295397851900258,22.951184394001146,46.862610835802975,71.14825169589776,8.320845802743868,21.96316088712868,44.85365066840825,"[29.0, 28.287950662751918, 27.63501343767833, 26.989534805926493, 26.375536282716425, 25.791482552086674, 25.23724968437559, 25.07168885247406, 24.824347049786624, 24.383369281217913, 24.06128471795328, 24.531370212946587, 24.950655395549767, 25.329916750516563, 25.556823322094708, 25.296349433016186, 25.097157167869774, 24.819686038306383, 24.531249122163644, 24.390383989268337, 24.124716749976603, 24.274217834657367, 24.602237441553687, 24.884983680731146, 25.153939801878707]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_II_1344,-1.1,18.4132328999107,25.826637642696944,73.55324056392175,5.981497835723282,22.115287742361584,45.23981617360185,71.14825169589776,6.300904950493102,21.96316088712868,44.85365066840825,"[29.0, 28.28795271850943, 27.635016815486434, 26.98953877765862, 26.375540094856575, 25.80817583299809, 25.268482247076008, 24.823692581802348, 24.440414345280725, 24.08692652185025, 23.86904818800142, 23.796675742725903, 23.794237361453362, 23.88361178300976, 24.084610175904817, 23.99952059704118, 23.990772168986304, 24.00453951354735, 24.276472006523644, 24.60438203065021, 24.91629972401642, 25.237390334598047, 25.51843592158932, 25.676387144195854, 25.82663503938208]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_II_1384,-2.37,18.936639525347026,20.754210206343004,124.54239394329619,69.69074000670327,35.240730970517205,71.81187189057748,71.14825169589776,117.22846533645496,21.96316088712868,44.85365066840825,"[29.0, 28.287949597710423, 27.63501159107465, 26.98953245903822, 26.375533715743984, 25.791480044516046, 25.235911006956368, 24.726945621287772, 24.272065115687024, 23.83936939412783, 23.539948815573513, 23.303901726450903, 23.12813736520902, 23.034100996266098, 22.920265547404743, 22.787596631146933, 22.710183686880022, 22.548922037293213, 22.371311121955156, 22.06110799375602, 21.766222862292842, 21.51030365171213, 21.24268958664179, 20.959084183867642, 20.728659915884208]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_II_1399,-0.4,23.926341724975686,25.826637642696944,70.53845757676396,5.981487025762171,22.025437974536207,44.93176389105466,71.14825169589776,6.300904950493102,21.96316088712868,44.85365066840825,"[29.0, 28.28795103996019, 27.635014031563554, 26.989535517129642, 26.375536966545972, 25.826637684047533, 25.733032606693722, 25.780078005389136, 25.339441270003306, 24.920148345703936, 24.629913085192857, 25.03886216856738, 25.220596240564873, 25.392080729321528, 25.548722301321618, 25.41905824909551, 25.285277186318805, 25.0641134925017, 24.828949837153463, 25.12991424891329, 25.41620027399666, 25.71290948473824, 25.826634448689465, 25.3835680066226, 25.149904718048163]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_II_1442,0.11,25.015539309507755,26.90044917461806,54.81773503141839,2.278088516189719,16.670924975621006,33.98722899045829,71.14825169589776,3.4638195497827162,21.96316088712868,44.85365066840825,"[29.0, 28.287950359852026, 27.635012647663487, 27.056473032528388, 26.90044692281743, 26.758368970608878, 26.51445304972648, 26.484546441738484, 26.207538274665758, 25.89389891153012, 25.65956392174443, 25.634338176214623, 25.947791664374588, 26.284940418990356, 26.516927826719034, 26.580823267934463, 26.647869401262433, 26.553827627678864, 26.430625211767822, 26.52479212689653, 26.681305977046755, 26.854571844917576, 26.90044759898796, 26.682098602536815, 26.801678149378166]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_II_1518,-0.56,23.652719793884955,25.826637642696944,74.5379960804713,5.981478981181507,23.00522939598849,46.953719954200416,71.14825169589776,6.300904950493102,21.96316088712868,44.85365066840825,"[29.0, 28.287949940984976, 27.63501214728258, 26.989533101456, 26.375534362245727, 25.826637411592955, 25.326212918981525, 25.5443997816989, 25.117501971127382, 24.70105898338787, 24.405930337608552, 24.622122746904928, 24.906768211480255, 25.282468522548463, 25.64887140825013, 25.392443083205386, 25.188546866753143, 24.90626996321863, 24.613348610231636, 24.91166897365878, 25.124380913658417, 25.18139901045865, 25.115129487098272, 24.64131957600567, 24.902632368438276]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_II_1528,-1.02,22.56913159854183,23.926341724975686,91.42296982147144,17.914546956886333,26.92934043270403,54.99251212577863,71.14825169589776,41.09730888927059,21.96316088712868,44.85365066840825,"[29.0, 28.288314691988976, 27.63571226436379, 26.990541023563388, 26.376822588855777, 25.793022363512396, 25.237680418202864, 24.72891636451944, 24.27421429534557, 23.92613538089595, 23.730348123774167, 23.89962213910888, 23.880669092380767, 23.91672908962724, 23.926341625677285, 23.750491548266464, 23.64798061336829, 23.554491485196305, 23.44139351925704, 23.375981356624493, 23.585351866085144, 23.768971717794994, 23.914035851471496, 23.923642414850708, 23.926398471315306]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
Class_II_1543,-0.21,24.744068372190135,26.095920212881847,63.76104645890363,4.904350320399281,19.594921598952343,39.97796339853059,71.14825169589776,5.200716182801724,21.96316088712868,44.85365066840825,"[29.0, 28.28795019171517, 27.635012554029455, 26.98953354702808, 26.375534879153964, 26.09549194309048, 25.575970905940498, 25.752925482847843, 25.66752269530702, 25.29788835249766, 24.930101418640433, 25.12270904927115, 25.412636479481222, 25.690276696198346, 25.93460303885649, 25.67487584836893, 25.60858586654801, 25.67127143917864, 25.517413217165718, 25.661021363423465, 25.481072025454363, 25.77461856680672, 26.029463336931137, 25.969454564920575, 26.095919481747988]","[29.0, 28.287951476210655, 27.635014407783906, 26.989535276158293, 26.375536431406697, 25.79697557156664, 25.972695469415886, 25.534905546791173, 25.141254541117057, 24.746596931706637, 24.447708929420575, 24.793857704029424, 25.137928643365825, 25.502668179838913, 25.999997745699332, 25.71773124731779, 25.49742773837259, 25.200054523818245, 24.892797493678255, 25.181398477010216, 25.404990600614365, 25.494090930848586, 25.43339642765509, 24.94406957521984, 25.20092641964106]"
